json_name,image_name,image_width,image_height,num_boxes,num_points,num_matched,num_unmatched_boxes,num_unused_points,num_multi_point_boxes,num_expanded_matches,num_conflict_unmatched
IMG_20251113_163658_tile_r0_c1.json,IMG_20251113_163658_tile_r0_c1.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251113_163658_tile_r1_c0.json,IMG_20251113_163658_tile_r1_c0.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251113_163658_tile_r1_c1.json,IMG_20251113_163658_tile_r1_c1.jpg,2048,1536,6,10,6,0,4,1,0,0
IMG_20251113_163708_tile_r0_c0.json,IMG_20251113_163708_tile_r0_c0.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251113_163708_tile_r0_c1.json,IMG_20251113_163708_tile_r0_c1.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251113_163708_tile_r1_c0.json,IMG_20251113_163708_tile_r1_c0.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251113_163708_tile_r1_c1.json,IMG_20251113_163708_tile_r1_c1.jpg,2048,1536,2,8,2,0,6,1,0,0
IMG_20251212_131609_tile_r0_c0.json,IMG_20251212_131609_tile_r0_c0.jpg,2048,1536,9,16,9,0,7,0,0,0
IMG_20251212_131609_tile_r0_c1.json,IMG_20251212_131609_tile_r0_c1.jpg,2048,1536,7,9,6,1,3,0,0,0
IMG_20251212_131609_tile_r1_c0.json,IMG_20251212_131609_tile_r1_c0.jpg,2048,1536,8,14,7,1,7,2,0,1
IMG_20251212_131609_tile_r1_c1.json,IMG_20251212_131609_tile_r1_c1.jpg,2048,1536,6,11,6,0,5,0,0,0
IMG_20251212_131612_tile_r0_c0.json,IMG_20251212_131612_tile_r0_c0.jpg,2048,1536,3,9,3,0,6,0,0,0
IMG_20251212_131612_tile_r0_c1.json,IMG_20251212_131612_tile_r0_c1.jpg,2048,1536,8,13,7,1,6,0,0,0
IMG_20251212_131612_tile_r1_c0.json,IMG_20251212_131612_tile_r1_c0.jpg,2048,1536,3,6,3,0,3,0,0,0
IMG_20251212_131612_tile_r1_c1.json,IMG_20251212_131612_tile_r1_c1.jpg,2048,1536,4,5,3,1,2,0,0,0
IMG_20251212_131615_tile_r0_c0.json,IMG_20251212_131615_tile_r0_c0.jpg,2048,1536,2,10,2,0,8,1,0,0
IMG_20251212_131615_tile_r0_c1.json,IMG_20251212_131615_tile_r0_c1.jpg,2048,1536,5,10,5,0,5,0,0,0
IMG_20251212_131615_tile_r1_c0.json,IMG_20251212_131615_tile_r1_c0.jpg,2048,1536,0,5,0,0,5,0,0,0
IMG_20251212_131615_tile_r1_c1.json,IMG_20251212_131615_tile_r1_c1.jpg,2048,1536,6,10,6,0,4,0,0,0
IMG_20251212_131622_tile_r0_c0.json,IMG_20251212_131622_tile_r0_c0.jpg,2048,1536,8,9,7,1,2,1,0,0
IMG_20251212_131622_tile_r0_c1.json,IMG_20251212_131622_tile_r0_c1.jpg,2048,1536,14,17,11,3,6,0,0,0
IMG_20251212_131622_tile_r1_c0.json,IMG_20251212_131622_tile_r1_c0.jpg,2048,1536,1,2,1,0,1,0,0,0
IMG_20251212_131622_tile_r1_c1.json,IMG_20251212_131622_tile_r1_c1.jpg,2048,1536,15,18,15,0,3,0,0,0
IMG_20251212_131626_tile_r0_c0.json,IMG_20251212_131626_tile_r0_c0.jpg,2048,1536,4,6,4,0,2,0,0,0
IMG_20251212_131626_tile_r0_c1.json,IMG_20251212_131626_tile_r0_c1.jpg,2048,1536,6,12,6,0,6,0,0,0
IMG_20251212_131626_tile_r1_c0.json,IMG_20251212_131626_tile_r1_c0.jpg,2048,1536,3,6,3,0,3,0,0,0
IMG_20251212_131626_tile_r1_c1.json,IMG_20251212_131626_tile_r1_c1.jpg,2048,1536,11,10,9,2,1,0,0,0
IMG_20251212_131629_tile_r0_c0.json,IMG_20251212_131629_tile_r0_c0.jpg,2048,1536,11,15,11,0,4,1,0,0
IMG_20251212_131629_tile_r0_c1.json,IMG_20251212_131629_tile_r0_c1.jpg,2048,1536,6,9,6,0,3,0,0,0
IMG_20251212_131629_tile_r1_c0.json,IMG_20251212_131629_tile_r1_c0.jpg,2048,1536,4,7,4,0,3,0,0,0
IMG_20251212_131629_tile_r1_c1.json,IMG_20251212_131629_tile_r1_c1.jpg,2048,1536,6,10,5,1,5,0,0,0
IMG_20251212_131632_tile_r0_c0.json,IMG_20251212_131632_tile_r0_c0.jpg,2048,1536,3,7,3,0,4,0,0,0
IMG_20251212_131632_tile_r0_c1.json,IMG_20251212_131632_tile_r0_c1.jpg,2048,1536,7,15,7,0,8,0,0,0
IMG_20251212_131632_tile_r1_c0.json,IMG_20251212_131632_tile_r1_c0.jpg,2048,1536,3,9,3,0,6,0,0,0
IMG_20251212_131632_tile_r1_c1.json,IMG_20251212_131632_tile_r1_c1.jpg,2048,1536,3,7,3,0,4,0,0,0
IMG_20251212_131635_tile_r0_c0.json,IMG_20251212_131635_tile_r0_c0.jpg,2048,1536,4,16,4,0,12,0,0,0
IMG_20251212_131635_tile_r0_c1.json,IMG_20251212_131635_tile_r0_c1.jpg,2048,1536,7,9,7,0,2,0,0,0
IMG_20251212_131635_tile_r1_c0.json,IMG_20251212_131635_tile_r1_c0.jpg,2048,1536,5,5,3,2,2,0,0,0
IMG_20251212_131635_tile_r1_c1.json,IMG_20251212_131635_tile_r1_c1.jpg,2048,1536,14,15,13,1,2,0,0,0
IMG_20251212_131638_tile_r0_c0.json,IMG_20251212_131638_tile_r0_c0.jpg,2048,1536,3,7,3,0,4,0,0,0
IMG_20251212_131638_tile_r0_c1.json,IMG_20251212_131638_tile_r0_c1.jpg,2048,1536,8,7,6,2,1,0,0,0
IMG_20251212_131638_tile_r1_c0.json,IMG_20251212_131638_tile_r1_c0.jpg,2048,1536,4,5,3,1,2,2,0,1
IMG_20251212_131638_tile_r1_c1.json,IMG_20251212_131638_tile_r1_c1.jpg,2048,1536,4,7,3,1,4,0,0,0
IMG_20251212_131641_tile_r0_c0.json,IMG_20251212_131641_tile_r0_c0.jpg,2048,1536,2,3,2,0,1,0,0,0
IMG_20251212_131641_tile_r0_c1.json,IMG_20251212_131641_tile_r0_c1.jpg,2048,1536,4,9,3,1,6,1,0,1
IMG_20251212_131641_tile_r1_c0.json,IMG_20251212_131641_tile_r1_c0.jpg,2048,1536,0,1,0,0,1,0,0,0
IMG_20251212_131641_tile_r1_c1.json,IMG_20251212_131641_tile_r1_c1.jpg,2048,1536,4,5,3,1,2,0,0,0
IMG_20251212_131643_tile_r0_c0.json,IMG_20251212_131643_tile_r0_c0.jpg,2048,1536,5,9,5,0,4,0,0,0
IMG_20251212_131643_tile_r0_c1.json,IMG_20251212_131643_tile_r0_c1.jpg,2048,1536,13,16,13,0,3,0,0,0
IMG_20251212_131643_tile_r1_c0.json,IMG_20251212_131643_tile_r1_c0.jpg,2048,1536,3,9,3,0,6,0,0,0
IMG_20251212_131643_tile_r1_c1.json,IMG_20251212_131643_tile_r1_c1.jpg,2048,1536,12,16,12,0,4,0,0,0
IMG_20251212_131647_tile_r0_c0.json,IMG_20251212_131647_tile_r0_c0.jpg,2048,1536,3,6,2,1,4,0,0,0
IMG_20251212_131647_tile_r0_c1.json,IMG_20251212_131647_tile_r0_c1.jpg,2048,1536,7,7,7,0,0,0,0,0
IMG_20251212_131647_tile_r1_c0.json,IMG_20251212_131647_tile_r1_c0.jpg,2048,1536,8,9,7,1,2,0,0,0
IMG_20251212_131647_tile_r1_c1.json,IMG_20251212_131647_tile_r1_c1.jpg,2048,1536,7,8,7,0,1,0,0,0
IMG_20251212_131651_tile_r0_c0.json,IMG_20251212_131651_tile_r0_c0.jpg,2048,1536,5,7,4,1,3,0,0,0
IMG_20251212_131651_tile_r0_c1.json,IMG_20251212_131651_tile_r0_c1.jpg,2048,1536,13,14,12,1,2,0,0,0
IMG_20251212_131651_tile_r1_c0.json,IMG_20251212_131651_tile_r1_c0.jpg,2048,1536,8,13,8,0,5,0,0,0
IMG_20251212_131651_tile_r1_c1.json,IMG_20251212_131651_tile_r1_c1.jpg,2048,1536,6,16,6,0,10,0,0,0
IMG_20251212_131656_tile_r0_c0.json,IMG_20251212_131656_tile_r0_c0.jpg,2048,1536,2,8,2,0,6,0,0,0
IMG_20251212_131656_tile_r0_c1.json,IMG_20251212_131656_tile_r0_c1.jpg,2048,1536,19,19,17,2,2,0,0,0
IMG_20251212_131656_tile_r1_c0.json,IMG_20251212_131656_tile_r1_c0.jpg,2048,1536,3,8,3,0,5,0,0,0
IMG_20251212_131656_tile_r1_c1.json,IMG_20251212_131656_tile_r1_c1.jpg,2048,1536,5,9,5,0,4,0,0,0
IMG_20251212_131700_tile_r0_c0.json,IMG_20251212_131700_tile_r0_c0.jpg,2048,1536,5,8,4,1,4,0,0,0
IMG_20251212_131700_tile_r0_c1.json,IMG_20251212_131700_tile_r0_c1.jpg,2048,1536,20,23,19,1,4,0,0,0
IMG_20251212_131700_tile_r1_c0.json,IMG_20251212_131700_tile_r1_c0.jpg,2048,1536,4,8,4,0,4,0,0,0
IMG_20251212_131700_tile_r1_c1.json,IMG_20251212_131700_tile_r1_c1.jpg,2048,1536,10,20,9,1,11,0,0,0
IMG_20251212_131705_tile_r0_c0.json,IMG_20251212_131705_tile_r0_c0.jpg,2048,1536,4,15,3,1,12,0,0,0
IMG_20251212_131705_tile_r0_c1.json,IMG_20251212_131705_tile_r0_c1.jpg,2048,1536,5,16,5,0,11,0,0,0
IMG_20251212_131705_tile_r1_c0.json,IMG_20251212_131705_tile_r1_c0.jpg,2048,1536,3,15,2,1,13,0,0,0
IMG_20251212_131705_tile_r1_c1.json,IMG_20251212_131705_tile_r1_c1.jpg,2048,1536,8,15,8,0,7,0,0,0
IMG_20251212_131710_tile_r0_c0.json,IMG_20251212_131710_tile_r0_c0.jpg,2048,1536,7,20,7,0,13,0,0,0
IMG_20251212_131710_tile_r0_c1.json,IMG_20251212_131710_tile_r0_c1.jpg,2048,1536,1,12,1,0,11,0,0,0
IMG_20251212_131710_tile_r1_c0.json,IMG_20251212_131710_tile_r1_c0.jpg,2048,1536,1,14,1,0,13,0,0,0
IMG_20251212_131710_tile_r1_c1.json,IMG_20251212_131710_tile_r1_c1.jpg,2048,1536,4,11,4,0,7,0,0,0
IMG_20251212_131713_tile_r0_c0.json,IMG_20251212_131713_tile_r0_c0.jpg,2048,1536,6,9,5,1,4,0,0,0
IMG_20251212_131713_tile_r0_c1.json,IMG_20251212_131713_tile_r0_c1.jpg,2048,1536,6,7,6,0,1,0,0,0
IMG_20251212_131713_tile_r1_c0.json,IMG_20251212_131713_tile_r1_c0.jpg,2048,1536,1,4,1,0,3,0,0,0
IMG_20251212_131713_tile_r1_c1.json,IMG_20251212_131713_tile_r1_c1.jpg,2048,1536,4,7,4,0,3,0,0,0
IMG_20251212_131722_tile_r0_c0.json,IMG_20251212_131722_tile_r0_c0.jpg,2048,1536,4,10,4,0,6,0,0,0
IMG_20251212_131722_tile_r0_c1.json,IMG_20251212_131722_tile_r0_c1.jpg,2048,1536,8,15,8,0,7,0,0,0
IMG_20251212_131722_tile_r1_c0.json,IMG_20251212_131722_tile_r1_c0.jpg,2048,1536,5,8,4,1,4,0,0,0
IMG_20251212_131722_tile_r1_c1.json,IMG_20251212_131722_tile_r1_c1.jpg,2048,1536,3,6,3,0,3,0,0,0
IMG_20251212_131728_tile_r0_c0.json,IMG_20251212_131728_tile_r0_c0.jpg,2048,1536,2,4,2,0,2,0,0,0
IMG_20251212_131728_tile_r0_c1.json,IMG_20251212_131728_tile_r0_c1.jpg,2048,1536,9,12,9,0,3,0,0,0
IMG_20251212_131728_tile_r1_c0.json,IMG_20251212_131728_tile_r1_c0.jpg,2048,1536,3,7,3,0,4,0,0,0
IMG_20251212_131728_tile_r1_c1.json,IMG_20251212_131728_tile_r1_c1.jpg,2048,1536,13,12,12,1,0,0,0,0
IMG_20251212_131731_tile_r0_c0.json,IMG_20251212_131731_tile_r0_c0.jpg,2048,1536,9,11,8,1,3,0,0,0
IMG_20251212_131731_tile_r0_c1.json,IMG_20251212_131731_tile_r0_c1.jpg,2048,1536,6,15,6,0,9,0,0,0
IMG_20251212_131731_tile_r1_c0.json,IMG_20251212_131731_tile_r1_c0.jpg,2048,1536,9,13,9,0,4,1,0,0
IMG_20251212_131731_tile_r1_c1.json,IMG_20251212_131731_tile_r1_c1.jpg,2048,1536,14,15,13,1,2,0,0,0
IMG_20251212_131739_1_tile_r0_c0.json,IMG_20251212_131739_1_tile_r0_c0.jpg,2048,1536,3,15,3,0,12,0,0,0
IMG_20251212_131739_1_tile_r0_c1.json,IMG_20251212_131739_1_tile_r0_c1.jpg,2048,1536,9,16,9,0,7,0,0,0
IMG_20251212_131739_1_tile_r1_c0.json,IMG_20251212_131739_1_tile_r1_c0.jpg,2048,1536,5,14,5,0,9,0,0,0
IMG_20251212_131739_1_tile_r1_c1.json,IMG_20251212_131739_1_tile_r1_c1.jpg,2048,1536,6,17,6,0,11,1,0,0
IMG_20251212_131739_tile_r0_c0.json,IMG_20251212_131739_tile_r0_c0.jpg,2048,1536,3,15,3,0,12,0,0,0
IMG_20251212_131739_tile_r0_c1.json,IMG_20251212_131739_tile_r0_c1.jpg,2048,1536,9,17,9,0,8,0,0,0
IMG_20251212_131739_tile_r1_c0.json,IMG_20251212_131739_tile_r1_c0.jpg,2048,1536,4,13,4,0,9,0,0,0
IMG_20251212_131739_tile_r1_c1.json,IMG_20251212_131739_tile_r1_c1.jpg,2048,1536,6,16,6,0,10,1,0,0
IMG_20251212_131750_tile_r0_c0.json,IMG_20251212_131750_tile_r0_c0.jpg,2048,1536,9,20,9,0,11,0,0,0
IMG_20251212_131750_tile_r0_c1.json,IMG_20251212_131750_tile_r0_c1.jpg,2048,1536,5,14,5,0,9,0,0,0
IMG_20251212_131750_tile_r1_c0.json,IMG_20251212_131750_tile_r1_c0.jpg,2048,1536,5,13,5,0,8,0,0,0
IMG_20251212_131750_tile_r1_c1.json,IMG_20251212_131750_tile_r1_c1.jpg,2048,1536,8,17,8,0,9,0,0,0
IMG_20251212_131752_tile_r0_c0.json,IMG_20251212_131752_tile_r0_c0.jpg,2048,1536,7,13,7,0,6,0,0,0
IMG_20251212_131752_tile_r0_c1.json,IMG_20251212_131752_tile_r0_c1.jpg,2048,1536,11,15,11,0,4,0,0,0
IMG_20251212_131752_tile_r1_c0.json,IMG_20251212_131752_tile_r1_c0.jpg,2048,1536,5,12,5,0,7,0,1,0
IMG_20251212_131752_tile_r1_c1.json,IMG_20251212_131752_tile_r1_c1.jpg,2048,1536,10,16,9,1,7,0,0,0
IMG_20251212_131836_tile_r0_c0.json,IMG_20251212_131836_tile_r0_c0.jpg,2048,1536,19,19,18,1,1,0,0,0
IMG_20251212_131836_tile_r0_c1.json,IMG_20251212_131836_tile_r0_c1.jpg,2048,1536,26,32,26,0,6,1,0,0
IMG_20251212_131836_tile_r1_c0.json,IMG_20251212_131836_tile_r1_c0.jpg,2048,1536,18,20,17,1,3,0,0,0
IMG_20251212_131836_tile_r1_c1.json,IMG_20251212_131836_tile_r1_c1.jpg,2048,1536,20,20,20,0,0,0,0,0
IMG_20251212_131848_tile_r0_c0.json,IMG_20251212_131848_tile_r0_c0.jpg,2048,1536,17,21,17,0,4,0,0,0
IMG_20251212_131848_tile_r0_c1.json,IMG_20251212_131848_tile_r0_c1.jpg,2048,1536,10,12,10,0,2,0,0,0
IMG_20251212_131848_tile_r1_c0.json,IMG_20251212_131848_tile_r1_c0.jpg,2048,1536,10,13,9,1,4,0,0,0
IMG_20251212_131848_tile_r1_c1.json,IMG_20251212_131848_tile_r1_c1.jpg,2048,1536,12,18,12,0,6,0,0,0
IMG_20251212_131855_tile_r0_c0.json,IMG_20251212_131855_tile_r0_c0.jpg,2048,1536,4,10,4,0,6,0,0,0
IMG_20251212_131855_tile_r0_c1.json,IMG_20251212_131855_tile_r0_c1.jpg,2048,1536,9,15,9,0,6,0,0,0
IMG_20251212_131855_tile_r1_c0.json,IMG_20251212_131855_tile_r1_c0.jpg,2048,1536,4,9,4,0,5,0,0,0
IMG_20251212_131855_tile_r1_c1.json,IMG_20251212_131855_tile_r1_c1.jpg,2048,1536,7,8,6,1,2,0,0,0
IMG_20251212_131901_tile_r0_c0.json,IMG_20251212_131901_tile_r0_c0.jpg,2048,1536,11,14,10,1,4,0,0,0
IMG_20251212_131901_tile_r0_c1.json,IMG_20251212_131901_tile_r0_c1.jpg,2048,1536,9,13,8,1,5,0,0,0
IMG_20251212_131901_tile_r1_c0.json,IMG_20251212_131901_tile_r1_c0.jpg,2048,1536,11,12,9,2,3,0,0,0
IMG_20251212_131901_tile_r1_c1.json,IMG_20251212_131901_tile_r1_c1.jpg,2048,1536,9,10,8,1,2,0,0,0
IMG_20251212_131906_tile_r0_c0.json,IMG_20251212_131906_tile_r0_c0.jpg,2048,1536,4,11,4,0,7,0,0,0
IMG_20251212_131906_tile_r0_c1.json,IMG_20251212_131906_tile_r0_c1.jpg,2048,1536,20,25,20,0,5,0,0,0
IMG_20251212_131906_tile_r1_c0.json,IMG_20251212_131906_tile_r1_c0.jpg,2048,1536,6,14,6,0,8,0,0,0
IMG_20251212_131906_tile_r1_c1.json,IMG_20251212_131906_tile_r1_c1.jpg,2048,1536,6,10,5,1,5,0,0,0
IMG_20251212_131912_tile_r0_c0.json,IMG_20251212_131912_tile_r0_c0.jpg,2048,1536,13,16,13,0,3,0,0,0
IMG_20251212_131912_tile_r0_c1.json,IMG_20251212_131912_tile_r0_c1.jpg,2048,1536,9,14,9,0,5,0,0,0
IMG_20251212_131912_tile_r1_c0.json,IMG_20251212_131912_tile_r1_c0.jpg,2048,1536,4,7,4,0,3,0,0,0
IMG_20251212_131912_tile_r1_c1.json,IMG_20251212_131912_tile_r1_c1.jpg,2048,1536,11,13,10,1,3,0,0,0
IMG_20251212_131918_tile_r0_c0.json,IMG_20251212_131918_tile_r0_c0.jpg,2048,1536,10,15,10,0,5,0,0,0
IMG_20251212_131918_tile_r0_c1.json,IMG_20251212_131918_tile_r0_c1.jpg,2048,1536,6,11,6,0,5,0,0,0
IMG_20251212_131918_tile_r1_c0.json,IMG_20251212_131918_tile_r1_c0.jpg,2048,1536,12,15,12,0,3,0,0,0
IMG_20251212_131918_tile_r1_c1.json,IMG_20251212_131918_tile_r1_c1.jpg,2048,1536,14,16,13,1,3,0,0,0
IMG_20251212_131923_tile_r0_c0.json,IMG_20251212_131923_tile_r0_c0.jpg,2048,1536,13,15,13,0,2,0,0,0
IMG_20251212_131923_tile_r0_c1.json,IMG_20251212_131923_tile_r0_c1.jpg,2048,1536,17,23,16,1,7,0,0,0
IMG_20251212_131923_tile_r1_c0.json,IMG_20251212_131923_tile_r1_c0.jpg,2048,1536,11,14,11,0,3,0,0,0
IMG_20251212_131923_tile_r1_c1.json,IMG_20251212_131923_tile_r1_c1.jpg,2048,1536,14,17,14,0,3,0,0,0
IMG_20251212_131928_tile_r0_c0.json,IMG_20251212_131928_tile_r0_c0.jpg,2048,1536,12,11,11,1,0,0,1,0
IMG_20251212_131928_tile_r0_c1.json,IMG_20251212_131928_tile_r0_c1.jpg,2048,1536,13,17,12,1,5,0,0,0
IMG_20251212_131928_tile_r1_c0.json,IMG_20251212_131928_tile_r1_c0.jpg,2048,1536,10,11,10,0,1,0,0,0
IMG_20251212_131928_tile_r1_c1.json,IMG_20251212_131928_tile_r1_c1.jpg,2048,1536,14,18,13,1,5,0,0,0
IMG_20251212_131933_tile_r0_c0.json,IMG_20251212_131933_tile_r0_c0.jpg,2048,1536,17,20,16,1,4,0,1,0
IMG_20251212_131933_tile_r0_c1.json,IMG_20251212_131933_tile_r0_c1.jpg,2048,1536,5,17,5,0,12,0,0,0
IMG_20251212_131933_tile_r1_c0.json,IMG_20251212_131933_tile_r1_c0.jpg,2048,1536,8,11,8,0,3,0,0,0
IMG_20251212_131933_tile_r1_c1.json,IMG_20251212_131933_tile_r1_c1.jpg,2048,1536,8,15,8,0,7,0,0,0
IMG_20251212_131941_tile_r0_c0.json,IMG_20251212_131941_tile_r0_c0.jpg,2048,1536,18,21,18,0,3,0,0,0
IMG_20251212_131941_tile_r0_c1.json,IMG_20251212_131941_tile_r0_c1.jpg,2048,1536,9,15,9,0,6,0,0,0
IMG_20251212_131941_tile_r1_c0.json,IMG_20251212_131941_tile_r1_c0.jpg,2048,1536,8,12,8,0,4,0,0,0
IMG_20251212_131941_tile_r1_c1.json,IMG_20251212_131941_tile_r1_c1.jpg,2048,1536,12,16,11,1,5,0,0,0
IMG_20251212_131948_tile_r0_c0.json,IMG_20251212_131948_tile_r0_c0.jpg,2048,1536,6,8,6,0,2,0,0,0
IMG_20251212_131948_tile_r0_c1.json,IMG_20251212_131948_tile_r0_c1.jpg,2048,1536,7,12,7,0,5,0,0,0
IMG_20251212_131948_tile_r1_c0.json,IMG_20251212_131948_tile_r1_c0.jpg,2048,1536,2,5,2,0,3,0,0,0
IMG_20251212_131948_tile_r1_c1.json,IMG_20251212_131948_tile_r1_c1.jpg,2048,1536,10,14,10,0,4,0,0,0
IMG_20251212_131954_tile_r0_c0.json,IMG_20251212_131954_tile_r0_c0.jpg,2048,1536,4,13,4,0,9,0,0,0
IMG_20251212_131954_tile_r0_c1.json,IMG_20251212_131954_tile_r0_c1.jpg,2048,1536,8,12,6,2,6,0,0,0
IMG_20251212_131954_tile_r1_c0.json,IMG_20251212_131954_tile_r1_c0.jpg,2048,1536,5,12,5,0,7,0,0,0
IMG_20251212_131954_tile_r1_c1.json,IMG_20251212_131954_tile_r1_c1.jpg,2048,1536,7,10,7,0,3,0,0,0
IMG_20251212_132001_tile_r0_c0.json,IMG_20251212_132001_tile_r0_c0.jpg,2048,1536,12,12,12,0,0,0,0,0
IMG_20251212_132001_tile_r0_c1.json,IMG_20251212_132001_tile_r0_c1.jpg,2048,1536,5,9,5,0,4,0,0,0
IMG_20251212_132001_tile_r1_c0.json,IMG_20251212_132001_tile_r1_c0.jpg,2048,1536,11,20,11,0,9,0,0,0
IMG_20251212_132001_tile_r1_c1.json,IMG_20251212_132001_tile_r1_c1.jpg,2048,1536,4,14,4,0,10,0,0,0
IMG_20251212_132007_tile_r0_c0.json,IMG_20251212_132007_tile_r0_c0.jpg,2048,1536,2,4,2,0,2,0,0,0
IMG_20251212_132007_tile_r0_c1.json,IMG_20251212_132007_tile_r0_c1.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132007_tile_r1_c0.json,IMG_20251212_132007_tile_r1_c0.jpg,2048,1536,6,8,6,0,2,0,0,0
IMG_20251212_132007_tile_r1_c1.json,IMG_20251212_132007_tile_r1_c1.jpg,2048,1536,2,6,2,0,4,0,0,0
IMG_20251212_132016_tile_r0_c0.json,IMG_20251212_132016_tile_r0_c0.jpg,2048,1536,4,10,4,0,6,0,0,0
IMG_20251212_132016_tile_r0_c1.json,IMG_20251212_132016_tile_r0_c1.jpg,2048,1536,4,7,4,0,3,0,0,0
IMG_20251212_132016_tile_r1_c0.json,IMG_20251212_132016_tile_r1_c0.jpg,2048,1536,6,12,6,0,6,0,0,0
IMG_20251212_132016_tile_r1_c1.json,IMG_20251212_132016_tile_r1_c1.jpg,2048,1536,1,10,1,0,9,0,0,0
IMG_20251212_132024_tile_r0_c0.json,IMG_20251212_132024_tile_r0_c0.jpg,2048,1536,6,7,5,1,2,0,0,0
IMG_20251212_132024_tile_r0_c1.json,IMG_20251212_132024_tile_r0_c1.jpg,2048,1536,5,22,5,0,17,0,0,0
IMG_20251212_132024_tile_r1_c0.json,IMG_20251212_132024_tile_r1_c0.jpg,2048,1536,4,5,4,0,1,0,0,0
IMG_20251212_132024_tile_r1_c1.json,IMG_20251212_132024_tile_r1_c1.jpg,2048,1536,2,7,2,0,5,0,0,0
IMG_20251212_132032_tile_r0_c0.json,IMG_20251212_132032_tile_r0_c0.jpg,2048,1536,6,9,6,0,3,0,0,0
IMG_20251212_132032_tile_r0_c1.json,IMG_20251212_132032_tile_r0_c1.jpg,2048,1536,4,6,4,0,2,0,0,0
IMG_20251212_132032_tile_r1_c0.json,IMG_20251212_132032_tile_r1_c0.jpg,2048,1536,3,4,3,0,1,0,0,0
IMG_20251212_132032_tile_r1_c1.json,IMG_20251212_132032_tile_r1_c1.jpg,2048,1536,5,11,5,0,6,0,0,0
IMG_20251212_132041_tile_r0_c0.json,IMG_20251212_132041_tile_r0_c0.jpg,2048,1536,2,3,2,0,1,0,0,0
IMG_20251212_132041_tile_r0_c1.json,IMG_20251212_132041_tile_r0_c1.jpg,2048,1536,1,7,1,0,6,0,0,0
IMG_20251212_132041_tile_r1_c0.json,IMG_20251212_132041_tile_r1_c0.jpg,2048,1536,4,4,4,0,0,0,0,0
IMG_20251212_132041_tile_r1_c1.json,IMG_20251212_132041_tile_r1_c1.jpg,2048,1536,5,9,5,0,4,0,0,0
IMG_20251212_132048_tile_r0_c0.json,IMG_20251212_132048_tile_r0_c0.jpg,2048,1536,3,4,3,0,1,0,0,0
IMG_20251212_132048_tile_r0_c1.json,IMG_20251212_132048_tile_r0_c1.jpg,2048,1536,3,3,3,0,0,0,0,0
IMG_20251212_132048_tile_r1_c0.json,IMG_20251212_132048_tile_r1_c0.jpg,2048,1536,3,5,3,0,2,0,0,0
IMG_20251212_132048_tile_r1_c1.json,IMG_20251212_132048_tile_r1_c1.jpg,2048,1536,3,5,3,0,2,0,0,0
IMG_20251212_132054_tile_r0_c0.json,IMG_20251212_132054_tile_r0_c0.jpg,2048,1536,2,7,2,0,5,0,0,0
IMG_20251212_132054_tile_r0_c1.json,IMG_20251212_132054_tile_r0_c1.jpg,2048,1536,2,3,2,0,1,0,0,0
IMG_20251212_132054_tile_r1_c0.json,IMG_20251212_132054_tile_r1_c0.jpg,2048,1536,1,1,1,0,0,0,0,0
IMG_20251212_132054_tile_r1_c1.json,IMG_20251212_132054_tile_r1_c1.jpg,2048,1536,3,4,3,0,1,0,0,0
IMG_20251212_132100_tile_r0_c0.json,IMG_20251212_132100_tile_r0_c0.jpg,2048,1536,3,5,3,0,2,0,0,0
IMG_20251212_132100_tile_r0_c1.json,IMG_20251212_132100_tile_r0_c1.jpg,2048,1536,6,11,5,1,6,0,0,0
IMG_20251212_132100_tile_r1_c0.json,IMG_20251212_132100_tile_r1_c0.jpg,2048,1536,4,6,4,0,2,0,0,0
IMG_20251212_132100_tile_r1_c1.json,IMG_20251212_132100_tile_r1_c1.jpg,2048,1536,8,11,8,0,3,0,0,0
IMG_20251212_132106_tile_r0_c0.json,IMG_20251212_132106_tile_r0_c0.jpg,2048,1536,0,2,0,0,2,0,0,0
IMG_20251212_132106_tile_r0_c1.json,IMG_20251212_132106_tile_r0_c1.jpg,2048,1536,4,8,3,1,5,0,0,0
IMG_20251212_132106_tile_r1_c0.json,IMG_20251212_132106_tile_r1_c0.jpg,2048,1536,1,3,1,0,2,0,0,0
IMG_20251212_132106_tile_r1_c1.json,IMG_20251212_132106_tile_r1_c1.jpg,2048,1536,7,16,7,0,9,0,0,0
IMG_20251212_132112_tile_r0_c0.json,IMG_20251212_132112_tile_r0_c0.jpg,2048,1536,3,6,3,0,3,0,0,0
IMG_20251212_132112_tile_r0_c1.json,IMG_20251212_132112_tile_r0_c1.jpg,2048,1536,8,9,8,0,1,0,0,0
IMG_20251212_132112_tile_r1_c0.json,IMG_20251212_132112_tile_r1_c0.jpg,2048,1536,1,5,1,0,4,0,0,0
IMG_20251212_132112_tile_r1_c1.json,IMG_20251212_132112_tile_r1_c1.jpg,2048,1536,3,11,3,0,8,0,0,0
IMG_20251212_132117_tile_r0_c0.json,IMG_20251212_132117_tile_r0_c0.jpg,2048,1536,7,10,7,0,3,0,0,0
