epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,1365.57,1.27169,0.03899,0.04055,0.84734,1.05243,0.83394,0.72905,0.79282,0.47006,0.85784,0.75559,0.85077,0.84915,1.29941,0.03017,0.0017,0.89763,1.04409,0.0009209,0.0009209,0.0009209
111,1378.01,1.274,0.03956,0.04215,0.8367,1.03483,0.83897,0.72767,0.81417,0.49071,0.84998,0.7933,0.87512,0.87413,1.28954,0.02966,0.00113,0.80735,1.05742,0.000911,0.000911,0.000911
112,1390.47,1.27532,0.04005,0.04718,0.83411,1.05055,0.82873,0.75011,0.80416,0.49542,0.86172,0.78911,0.87035,0.86948,1.2449,0.02877,0.0018,0.79832,1.03185,0.0009011,0.0009011,0.0009011
113,1402.98,1.27175,0.04293,0.0503,0.84206,1.04264,0.82224,0.74294,0.81304,0.48888,0.86088,0.77786,0.86761,0.86603,1.29556,0.02914,0.00182,0.81529,1.04318,0.0008912,0.0008912,0.0008912
114,1415.43,1.28293,0.04206,0.04183,0.84266,1.04568,0.85254,0.74441,0.81544,0.50853,0.87853,0.77781,0.86983,0.86897,1.25659,0.02806,0.00203,0.79836,1.03503,0.0008813,0.0008813,0.0008813
115,1428,1.28638,0.03991,0.04292,0.83648,1.04424,0.84755,0.74541,0.81172,0.49118,0.86318,0.79299,0.86825,0.86758,1.26904,0.02901,0.00217,0.80137,1.04351,0.0008714,0.0008714,0.0008714
116,1441.26,1.26962,0.04238,0.03525,0.82944,1.0337,0.8272,0.76885,0.81537,0.50327,0.85046,0.80222,0.87043,0.86952,1.25907,0.0292,0.00194,0.7854,1.03935,0.0008615,0.0008615,0.0008615
117,1454.07,1.2359,0.03612,0.03808,0.81031,1.0162,0.83507,0.73324,0.80487,0.48161,0.85965,0.76676,0.85669,0.8557,1.29267,0.02875,0.00162,0.81872,1.04397,0.0008516,0.0008516,0.0008516
118,1466.7,1.26492,0.04081,0.04109,0.84134,1.05304,0.82661,0.73045,0.80205,0.48853,0.86351,0.75698,0.86567,0.86446,1.28581,0.03117,0.00143,0.80055,1.04117,0.0008417,0.0008417,0.0008417
119,1479.26,1.25677,0.03902,0.04107,0.82148,1.02725,0.80195,0.75698,0.80269,0.49049,0.82766,0.80486,0.86443,0.86342,1.28085,0.02973,0.00133,0.83369,1.04537,0.0008318,0.0008318,0.0008318
120,1492.01,1.24446,0.03905,0.03967,0.828,1.03185,0.81155,0.76257,0.81623,0.49425,0.83369,0.79609,0.86465,0.86372,1.27828,0.03014,0.00185,0.79778,1.0347,0.0008219,0.0008219,0.0008219
121,1504.53,1.22798,0.04065,0.0416,0.81027,1.01316,0.85778,0.74129,0.81787,0.50397,0.86572,0.79241,0.8747,0.87333,1.26662,0.02845,0.00141,0.79938,1.03568,0.000812,0.000812,0.000812
122,1517.11,1.23645,0.04042,0.03977,0.81193,1.02033,0.84478,0.72973,0.81202,0.49535,0.87779,0.77244,0.87217,0.87102,1.27811,0.02923,0.00241,0.80127,1.03857,0.0008021,0.0008021,0.0008021
123,1529.66,1.25636,0.03835,0.04377,0.82063,1.04214,0.84192,0.7514,0.81209,0.50109,0.85633,0.79888,0.86757,0.8666,1.27279,0.02957,0.00253,0.83041,1.03479,0.0007922,0.0007922,0.0007922
124,1542.24,1.21939,0.03681,0.04307,0.81117,1.04554,0.84309,0.74295,0.82039,0.50575,0.85874,0.79609,0.87648,0.87536,1.25229,0.02903,0.00233,0.79207,1.0257,0.0007823,0.0007823,0.0007823
125,1554.79,1.23114,0.04089,0.04062,0.81819,1.01725,0.85469,0.73184,0.80412,0.49376,0.86133,0.79609,0.8749,0.87414,1.27284,0.02846,0.00136,0.80459,1.03194,0.0007724,0.0007724,0.0007724
126,1567.25,1.23792,0.03818,0.04258,0.81213,1.01655,0.82453,0.75838,0.81559,0.50629,0.86705,0.79749,0.87882,0.87793,1.25,0.02928,0.00202,0.78947,1.02402,0.0007625,0.0007625,0.0007625
127,1579.88,1.23988,0.03929,0.04206,0.81084,1.00629,0.84956,0.74162,0.81974,0.50922,0.87973,0.78492,0.87722,0.87637,1.24663,0.02755,0.00166,0.78769,1.02001,0.0007526,0.0007526,0.0007526
128,1592.61,1.23486,0.03846,0.03994,0.82208,1.03907,0.84777,0.7486,0.82091,0.50594,0.8717,0.79709,0.8814,0.88043,1.2862,0.02975,0.00196,0.79086,1.03013,0.0007427,0.0007427,0.0007427
129,1605.19,1.231,0.04035,0.0453,0.80832,1.00375,0.85645,0.74441,0.82412,0.50296,0.86821,0.79129,0.87643,0.87543,1.2837,0.02894,0.00156,0.81612,1.02595,0.0007328,0.0007328,0.0007328
130,1617.72,1.22773,0.04026,0.04712,0.80992,1.02425,0.82324,0.76106,0.81931,0.51098,0.86941,0.80307,0.88139,0.88026,1.25889,0.02857,0.00179,0.79709,1.0283,0.0007229,0.0007229,0.0007229
131,1630.2,1.22641,0.03797,0.03746,0.80505,1.01619,0.84971,0.76536,0.8285,0.51224,0.87862,0.80881,0.88324,0.88231,1.27277,0.02921,0.00179,0.78572,1.02943,0.000713,0.000713,0.000713
132,1642.99,1.23728,0.04153,0.04654,0.82697,1.02908,0.83701,0.75419,0.82423,0.50954,0.86681,0.80897,0.88117,0.88003,1.28721,0.0287,0.00164,0.79895,1.03503,0.0007031,0.0007031,0.0007031
133,1655.48,1.23225,0.03875,0.04168,0.81414,1.00322,0.84533,0.74803,0.82524,0.50752,0.85127,0.79749,0.87665,0.8756,1.2675,0.02957,0.00184,0.79503,1.03489,0.0006932,0.0006932,0.0006932
134,1668.08,1.20841,0.03645,0.04347,0.79622,1.00651,0.86771,0.74162,0.82988,0.50947,0.89412,0.76536,0.88604,0.88529,1.27239,0.02823,0.00159,0.79032,1.03316,0.0006833,0.0006833,0.0006833
135,1680.59,1.21901,0.04012,0.04332,0.80558,1.01438,0.84701,0.75779,0.8305,0.50788,0.87065,0.78631,0.879,0.87815,1.27715,0.02868,0.00172,0.80748,1.03144,0.0006734,0.0006734,0.0006734
136,1693.33,1.20783,0.03746,0.04281,0.78984,0.99694,0.86111,0.75978,0.82786,0.51518,0.87936,0.79749,0.88234,0.88123,1.2507,0.02835,0.00201,0.79633,1.0305,0.0006635,0.0006635,0.0006635
137,1705.94,1.2048,0.03664,0.04766,0.79493,1.01385,0.85561,0.75559,0.83478,0.51586,0.86432,0.7919,0.88043,0.87925,1.26582,0.02768,0.00238,0.80182,1.02584,0.0006536,0.0006536,0.0006536
138,1719.19,1.20747,0.03581,0.04113,0.80433,1.00179,0.83915,0.76503,0.82697,0.50734,0.86941,0.79749,0.87928,0.87806,1.26148,0.02828,0.00134,0.80858,1.02856,0.0006437,0.0006437,0.0006437
139,1730.95,1.2188,0.03786,0.03859,0.80277,1.01157,0.85621,0.76509,0.83257,0.51375,0.87928,0.81381,0.88742,0.88648,1.26664,0.02844,0.00218,0.78941,1.02706,0.0006338,0.0006338,0.0006338
140,1742.71,1.22343,0.03808,0.03685,0.79698,0.99862,0.83701,0.77514,0.82962,0.51956,0.86824,0.80447,0.8865,0.8854,1.27226,0.02832,0.00141,0.79291,1.03278,0.0006239,0.0006239,0.0006239
141,1754.38,1.20229,0.03741,0.04246,0.79661,1.01456,0.85004,0.76816,0.82946,0.51323,0.88649,0.80719,0.88377,0.88286,1.25392,0.02805,0.00168,0.79521,1.02883,0.000614,0.000614,0.000614
142,1766.01,1.20601,0.03932,0.0464,0.79487,1.01319,0.8457,0.75279,0.83436,0.52087,0.87957,0.78911,0.88566,0.8847,1.24569,0.02735,0.00247,0.77937,1.02485,0.0006041,0.0006041,0.0006041
143,1777.65,1.19141,0.03546,0.04019,0.77562,1.00318,0.83306,0.76676,0.83324,0.51769,0.87563,0.79648,0.88803,0.88694,1.24626,0.02686,0.00225,0.78194,1.02115,0.0005942,0.0005942,0.0005942
144,1789.32,1.20184,0.03811,0.04154,0.79267,1.0019,0.8609,0.752,0.82875,0.50687,0.87903,0.79163,0.88283,0.88179,1.27789,0.02685,0.00184,0.7925,1.02368,0.0005843,0.0005843,0.0005843
145,1801.08,1.19866,0.03702,0.03884,0.79232,0.98545,0.86375,0.74374,0.83269,0.51049,0.89457,0.77028,0.88128,0.88005,1.27065,0.02887,0.0028,0.78858,1.02623,0.0005744,0.0005744,0.0005744
146,1812.78,1.20993,0.03733,0.04474,0.79832,0.99732,0.86208,0.75074,0.82918,0.51536,0.86296,0.80447,0.88876,0.88745,1.28803,0.02829,0.00172,0.80934,1.0303,0.0005645,0.0005645,0.0005645
147,1824.4,1.19396,0.03711,0.03892,0.77834,0.99019,0.85551,0.75254,0.82805,0.51455,0.88206,0.78631,0.88431,0.88301,1.2589,0.02823,0.00176,0.77431,1.02713,0.0005546,0.0005546,0.0005546
148,1835.97,1.1835,0.03606,0.04178,0.78194,0.99455,0.87671,0.74162,0.8193,0.51433,0.89449,0.77654,0.87815,0.87726,1.24295,0.02689,0.00257,0.79995,1.0211,0.0005447,0.0005447,0.0005447
149,1847.69,1.20343,0.03777,0.03683,0.78927,0.98349,0.84231,0.75838,0.82095,0.5126,0.88138,0.7933,0.88409,0.88323,1.2807,0.02771,0.00133,0.81115,1.02687,0.0005348,0.0005348,0.0005348
150,1859.43,1.18302,0.03623,0.03398,0.77397,0.98913,0.87081,0.76255,0.8311,0.51343,0.90014,0.7933,0.89063,0.88966,1.26533,0.02726,0.00151,0.78106,1.02495,0.0005249,0.0005249,0.0005249
151,1871.17,1.17833,0.03501,0.04223,0.77652,0.9833,0.86167,0.7514,0.82582,0.50969,0.88645,0.78504,0.87759,0.87649,1.26776,0.02761,0.00203,0.79395,1.02577,0.000515,0.000515,0.000515
152,1882.78,1.17723,0.03577,0.0404,0.7719,0.99525,0.85273,0.76019,0.82502,0.51287,0.89169,0.79337,0.88529,0.88397,1.27375,0.02673,0.00265,0.78124,1.02938,0.0005051,0.0005051,0.0005051
153,1894.57,1.15891,0.0346,0.0426,0.77498,0.96944,0.84094,0.76816,0.82627,0.50676,0.87472,0.79964,0.87947,0.87844,1.2813,0.02753,0.00163,0.81653,1.02955,0.0004952,0.0004952,0.0004952
154,1906.19,1.16833,0.03357,0.04223,0.77149,0.9997,0.85581,0.76263,0.82508,0.51158,0.88759,0.7919,0.88088,0.87964,1.27636,0.0266,0.00248,0.80295,1.0283,0.0004853,0.0004853,0.0004853
155,1917.88,1.16606,0.03587,0.03961,0.76397,0.98769,0.86139,0.75,0.82896,0.51612,0.88979,0.78492,0.8849,0.88347,1.25721,0.02726,0.00218,0.78753,1.02803,0.0004754,0.0004754,0.0004754
156,1929.47,1.17739,0.03543,0.03943,0.77002,0.98681,0.85035,0.76397,0.82446,0.51285,0.87355,0.80587,0.88118,0.88009,1.26071,0.02788,0.00139,0.78627,1.0261,0.0004655,0.0004655,0.0004655
157,1941.24,1.18013,0.03645,0.03975,0.77268,1.00222,0.8256,0.77095,0.83019,0.51975,0.85339,0.81285,0.88695,0.88544,1.24924,0.02703,0.00197,0.77353,1.02262,0.0004556,0.0004556,0.0004556
158,1952.8,1.17211,0.03733,0.03499,0.76296,0.98556,0.85626,0.75713,0.82366,0.50678,0.86756,0.8051,0.88089,0.87991,1.27182,0.02732,0.00221,0.79072,1.02994,0.0004457,0.0004457,0.0004457
159,1964.36,1.15723,0.03269,0.04068,0.76466,0.99144,0.84482,0.76036,0.82638,0.51546,0.88167,0.79469,0.88303,0.88181,1.26235,0.02686,0.00209,0.79163,1.02809,0.0004358,0.0004358,0.0004358
160,1976.02,1.17186,0.03624,0.03799,0.77567,0.99108,0.82599,0.75559,0.82753,0.51225,0.84902,0.81285,0.8858,0.88473,1.26275,0.0271,0.00199,0.79439,1.02976,0.0004259,0.0004259,0.0004259
161,1987.78,1.17451,0.03688,0.03471,0.76359,0.97219,0.85824,0.76536,0.8336,0.51641,0.88026,0.80307,0.88794,0.8868,1.27711,0.02748,0.00192,0.78961,1.02982,0.000416,0.000416,0.000416
162,1999.46,1.15309,0.03434,0.0428,0.75738,0.96233,0.81965,0.77933,0.83167,0.51269,0.87157,0.79888,0.88275,0.88133,1.26514,0.02751,0.00251,0.79891,1.01709,0.0004061,0.0004061,0.0004061
163,2011.23,1.15428,0.03523,0.04276,0.76445,0.98398,0.84182,0.76559,0.83052,0.52203,0.87151,0.80521,0.88994,0.88883,1.24473,0.02638,0.00177,0.78509,1.0174,0.0003962,0.0003962,0.0003962
164,2022.88,1.15117,0.03462,0.03925,0.75002,0.97471,0.82677,0.75698,0.82532,0.5183,0.86592,0.79373,0.87888,0.87777,1.25946,0.02796,0.00242,0.79039,1.01792,0.0003863,0.0003863,0.0003863
165,2034.56,1.15943,0.03404,0.03521,0.75449,0.98032,0.855,0.74943,0.82823,0.51573,0.88668,0.78212,0.87767,0.87646,1.25532,0.0276,0.00247,0.79963,1.01842,0.0003764,0.0003764,0.0003764
166,2046.2,1.14846,0.03699,0.03835,0.75915,0.98698,0.83398,0.76475,0.8318,0.51848,0.86312,0.79888,0.88161,0.88052,1.25339,0.02766,0.00173,0.78781,1.01951,0.0003665,0.0003665,0.0003665
167,2057.89,1.14504,0.03486,0.04276,0.74714,0.97543,0.83449,0.76816,0.82461,0.51406,0.86664,0.79888,0.87969,0.87846,1.25041,0.0277,0.00319,0.78857,1.02212,0.0003566,0.0003566,0.0003566
168,2069.54,1.15711,0.03504,0.03781,0.75697,0.97049,0.84294,0.75419,0.82406,0.5163,0.87746,0.79749,0.88696,0.88555,1.24869,0.02679,0.00182,0.77241,1.0182,0.0003467,0.0003467,0.0003467
169,2081.32,1.13864,0.03657,0.03729,0.74794,0.98292,0.83539,0.76552,0.8281,0.52321,0.87005,0.80726,0.88243,0.88157,1.2548,0.02639,0.00205,0.78259,1.0242,0.0003368,0.0003368,0.0003368
170,2092.98,1.15508,0.0349,0.03754,0.75041,0.98041,0.85092,0.74138,0.82829,0.51564,0.85061,0.80447,0.88105,0.87993,1.26731,0.027,0.00205,0.8125,1.02584,0.0003269,0.0003269,0.0003269
171,2104.67,1.14588,0.03409,0.04061,0.75721,0.97362,0.84239,0.76117,0.83171,0.51688,0.86808,0.7919,0.88368,0.88262,1.27258,0.02744,0.00254,0.79467,1.02213,0.000317,0.000317,0.000317
172,2116.35,1.14515,0.03315,0.04188,0.76253,0.98737,0.83877,0.75838,0.83092,0.52059,0.86205,0.79609,0.88257,0.88141,1.24588,0.02735,0.00255,0.77962,1.01979,0.0003071,0.0003071,0.0003071
173,2128.18,1.14953,0.03463,0.04704,0.74492,0.99238,0.8548,0.75644,0.83738,0.52196,0.87871,0.77912,0.88011,0.87895,1.25363,0.02643,0.00221,0.77334,1.02048,0.0002972,0.0002972,0.0002972
174,2140.01,1.13567,0.03655,0.03785,0.73995,0.97327,0.86928,0.73372,0.83468,0.52604,0.85733,0.78771,0.88341,0.88224,1.26107,0.02672,0.00281,0.76834,1.02026,0.0002873,0.0002873,0.0002873
175,2151.68,1.15158,0.03569,0.03929,0.75299,0.97977,0.81864,0.76283,0.82855,0.52511,0.86066,0.80229,0.88344,0.88216,1.23912,0.02656,0.0022,0.75358,1.02136,0.0002774,0.0002774,0.0002774
176,2163.39,1.15139,0.0359,0.0389,0.75144,0.96932,0.85093,0.76537,0.83068,0.52131,0.87123,0.79749,0.88317,0.88183,1.25892,0.02616,0.00201,0.78206,1.01882,0.0002675,0.0002675,0.0002675
177,2175.25,1.12308,0.03421,0.03612,0.73485,0.96874,0.84705,0.75698,0.83007,0.51691,0.87512,0.79275,0.8818,0.88047,1.26254,0.02657,0.00225,0.78771,1.02138,0.0002576,0.0002576,0.0002576
178,2186.94,1.12228,0.03561,0.04647,0.73775,0.98019,0.85988,0.74162,0.82674,0.52024,0.87579,0.79766,0.88309,0.88171,1.24993,0.02637,0.00178,0.77215,1.02098,0.0002477,0.0002477,0.0002477
179,2198.66,1.11966,0.0316,0.03913,0.73364,0.95991,0.86087,0.75181,0.82729,0.51804,0.8765,0.78305,0.87828,0.87677,1.26225,0.02625,0.00207,0.79508,1.02249,0.0002378,0.0002378,0.0002378
180,2210.34,1.13011,0.0338,0.0362,0.73541,0.96646,0.87461,0.72086,0.82973,0.52059,0.86832,0.79469,0.8816,0.88041,1.26331,0.02651,0.00208,0.77615,1.02902,0.0002279,0.0002279,0.0002279
181,2222.04,1.10289,0.03453,0.03833,0.72523,0.96587,0.84691,0.76536,0.83013,0.52343,0.86932,0.79609,0.88001,0.87869,1.2473,0.02724,0.00234,0.7894,1.0198,0.000218,0.000218,0.000218
182,2233.8,1.12234,0.03539,0.03852,0.73282,0.97347,0.83765,0.77103,0.83266,0.51943,0.85626,0.81844,0.88618,0.88519,1.25984,0.02654,0.00221,0.77207,1.02942,0.0002081,0.0002081,0.0002081
183,2245.46,1.10571,0.03195,0.04029,0.72639,0.96663,0.84689,0.75708,0.83015,0.51938,0.88287,0.78956,0.88484,0.8838,1.25367,0.02708,0.00241,0.76904,1.02415,0.0001982,0.0001982,0.0001982
184,2257.2,1.12811,0.03522,0.03948,0.74681,0.98265,0.84819,0.76475,0.82489,0.51472,0.88034,0.79749,0.88613,0.88468,1.27173,0.02671,0.00194,0.77833,1.02425,0.0001883,0.0001883,0.0001883
185,2268.86,1.14132,0.03362,0.0398,0.73993,0.96345,0.86321,0.74916,0.83211,0.52268,0.86777,0.79469,0.88453,0.8834,1.24799,0.02657,0.00234,0.77409,1.01744,0.0001784,0.0001784,0.0001784
186,2280.6,1.11744,0.03082,0.03949,0.73463,0.97315,0.8373,0.76955,0.83349,0.52188,0.87602,0.79469,0.88139,0.88025,1.25457,0.02713,0.00224,0.77527,1.01854,0.0001685,0.0001685,0.0001685
187,2292.24,1.10316,0.03519,0.03874,0.7243,0.96225,0.84335,0.76117,0.83378,0.52041,0.86525,0.79816,0.88336,0.88235,1.25196,0.02626,0.00199,0.76496,1.01917,0.0001586,0.0001586,0.0001586
188,2303.92,1.10567,0.03496,0.03804,0.72223,0.96829,0.81996,0.77602,0.8366,0.52601,0.87137,0.80421,0.88386,0.88295,1.24029,0.02647,0.00224,0.75996,1.01507,0.0001487,0.0001487,0.0001487
189,2315.48,1.11145,0.03314,0.03362,0.72955,0.95986,0.84536,0.7514,0.8287,0.51888,0.86909,0.80666,0.88432,0.88321,1.25721,0.02597,0.00187,0.77071,1.02156,0.0001388,0.0001388,0.0001388
190,2327.2,1.10762,0.0336,0.04068,0.72383,0.97742,0.823,0.7728,0.83423,0.5245,0.86255,0.80587,0.88579,0.8846,1.24799,0.02711,0.00207,0.76475,1.02056,0.0001289,0.0001289,0.0001289
191,2349.96,1.06832,0.03009,0.01417,0.72467,0.9362,0.83389,0.76816,0.8345,0.51663,0.8738,0.78073,0.88107,0.87994,1.26715,0.02772,0.00242,0.75723,1.02423,0.000119,0.000119,0.000119
192,2361.48,1.05315,0.03034,0.01993,0.70188,0.94033,0.82852,0.76927,0.83042,0.51517,0.85269,0.81425,0.88415,0.88291,1.27752,0.02738,0.00171,0.78481,1.02662,0.0001091,0.0001091,0.0001091
193,2373,1.0148,0.02813,0.01648,0.67678,0.92918,0.83122,0.77095,0.83327,0.52192,0.87493,0.79888,0.88836,0.88706,1.25563,0.02786,0.00158,0.76196,1.01957,9.92e-05,9.92e-05,9.92e-05
194,2384.56,1.03815,0.03001,0.01301,0.68313,0.93002,0.82347,0.77933,0.83414,0.52102,0.85702,0.81145,0.88506,0.88431,1.26245,0.02769,0.00183,0.77463,1.02466,8.93e-05,8.93e-05,8.93e-05
195,2396.1,1.02932,0.02918,0.01367,0.68029,0.92202,0.88229,0.72229,0.83157,0.51981,0.84872,0.81493,0.88483,0.88354,1.25654,0.02643,0.00184,0.76459,1.02281,7.94e-05,7.94e-05,7.94e-05
196,2408.15,1.0197,0.02786,0.02013,0.6807,0.94169,0.81444,0.78073,0.82658,0.51864,0.84605,0.82123,0.88426,0.88323,1.25552,0.02725,0.00169,0.76727,1.02061,6.95e-05,6.95e-05,6.95e-05
197,2419.74,1.00863,0.02849,0.01449,0.66455,0.92396,0.80621,0.78442,0.8301,0.51977,0.84046,0.82123,0.88596,0.8851,1.25573,0.02748,0.00178,0.76116,1.01828,5.96e-05,5.96e-05,5.96e-05
198,2431.25,1.01019,0.02854,0.01344,0.67232,0.9284,0.79959,0.78492,0.83019,0.52339,0.83312,0.82263,0.88555,0.88482,1.24242,0.0273,0.00188,0.75624,1.01951,4.97e-05,4.97e-05,4.97e-05
199,2442.8,1.0165,0.02735,0.01827,0.6762,0.93095,0.82481,0.76676,0.83094,0.52369,0.84845,0.80537,0.88425,0.88336,1.24768,0.02678,0.00191,0.75203,1.01841,3.98e-05,3.98e-05,3.98e-05
200,2454.35,1.02164,0.02775,0.01481,0.67554,0.93566,0.81737,0.76886,0.83009,0.51979,0.85301,0.80238,0.88427,0.88316,1.24834,0.02684,0.00177,0.75468,1.01846,2.99e-05,2.99e-05,2.99e-05
